__metadata,ID,ROW_ID,PLANT,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,STORAGE_LOCATION,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,INVENTORY_OPENING_BALANCE,UNIT
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~246')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~246')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~246,246,CC,01,12,01/12,3,12,02,CC-F04,500g Raisin Muesli,13511,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~247')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~247')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~247,247,CC,01,12,01/12,3,12,02,CC-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~248')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~248')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~248,248,CC,01,12,01/12,3,12,02,CC-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~249')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~249')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~249,249,CC,01,12,01/12,3,12,02,CC-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~250')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~250')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~250,250,CC,01,12,01/12,3,12,02,CC-F12,1kg Blueberry Muesli,1148,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~251')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~251')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~251,251,CC,01,12,01/12,3,12,02,CC-F13,1kg Strawberry Muesli,2510,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~252')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~252')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~252,252,CC,01,12,01/12,3,12,02,CC-F14,1kg Raisin Muesli,1826,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~253')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~253')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~253,253,CC,01,12,01/12,3,12,02,CC-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~254')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~254')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~254,254,CC,01,12,01/12,3,12,02,CC-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~255')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~255')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~255,255,CC,01,12,01/12,3,12,88,CC-P01,Large Box (1kg),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~256')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~256')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~256,256,CC,01,12,01/12,3,12,88,CC-P02,Large Bag (1kg),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~257')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~257')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~257,257,CC,01,12,01/12,3,12,88,CC-P03,Small Box (500g),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~258')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~258')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~258,258,CC,01,12,01/12,3,12,88,CC-P04,Small Bag (500g),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~259')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~259')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~259,259,CC,01,12,01/12,3,12,88,CC-R01,Nuts,14400.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~260')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~260')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~260,260,CC,01,12,01/12,3,12,88,CC-R02,Blueberries,14400.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~261')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~261')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~261,261,CC,01,12,01/12,3,12,88,CC-R03,Strawberries,14400.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~262')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~262')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~262,262,CC,01,12,01/12,3,12,88,CC-R04,Raisins,14400.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~263')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~263')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~263,263,CC,01,12,01/12,3,12,88,CC-R05,Wheat,67200.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~264')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~264')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~264,264,CC,01,12,01/12,3,12,88,CC-R06,Oats,67200.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~265')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~265')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~265,265,CC,01,13,01/13,3,13,02,CC-F01,500g Nut Muesli,6345,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~266')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~266')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~266,266,CC,01,13,01/13,3,13,02,CC-F02,500g Blueberry Muesli,9104,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~267')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~267')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~267,267,CC,01,13,01/13,3,13,02,CC-F03,500g Strawberry Muesli,14699,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~268')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~268')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~268,268,CC,01,13,01/13,3,13,02,CC-F04,500g Raisin Muesli,13511,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~269')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~269')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~269,269,CC,01,13,01/13,3,13,02,CC-F05,500g Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~270')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~270')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~270,270,CC,01,13,01/13,3,13,02,CC-F06,500g Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~271')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~271')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~271,271,CC,01,13,01/13,3,13,02,CC-F11,1kg Nut Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~272')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~272')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~272,272,CC,01,13,01/13,3,13,02,CC-F12,1kg Blueberry Muesli,1148,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~273')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~273')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~273,273,CC,01,13,01/13,3,13,02,CC-F13,1kg Strawberry Muesli,342,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~274')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~274')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~274,274,CC,01,13,01/13,3,13,02,CC-F14,1kg Raisin Muesli,1826,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~275')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~275')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~275,275,CC,01,13,01/13,3,13,02,CC-F15,1kg Original Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~276')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~276')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~276,276,CC,01,13,01/13,3,13,02,CC-F16,1kg Mixed Fruit Muesli,0,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~277')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~277')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~277,277,CC,01,13,01/13,3,13,88,CC-P01,Large Box (1kg),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~278')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~278')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~278,278,CC,01,13,01/13,3,13,88,CC-P02,Large Bag (1kg),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~279')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~279')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~279,279,CC,01,13,01/13,3,13,88,CC-P03,Small Box (500g),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~280')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~280')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~280,280,CC,01,13,01/13,3,13,88,CC-P04,Small Bag (500g),128000,ST
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~281')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~281')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~281,281,CC,01,13,01/13,3,13,88,CC-R01,Nuts,14400.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~282')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~282')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~282,282,CC,01,13,01/13,3,13,88,CC-R02,Blueberries,14400.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~283')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~283')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~283,283,CC,01,13,01/13,3,13,88,CC-R03,Strawberries,14400.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~284')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~284')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~284,284,CC,01,13,01/13,3,13,88,CC-R04,Raisins,14400.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~285')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~285')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~285,285,CC,01,13,01/13,3,13,88,CC-R05,Wheat,67200.000,KG
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~286')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Inventory('.1~286')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Inventory'}",.1~286,286,CC,01,13,01/13,3,13,88,CC-R06,Oats,67200.000,KG
